file,cwe,label,code
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_04.c,CWE121,good,"#include ""std_testcase.h""
static const int STATIC_CONST_TRUE = 1; 
static const int STATIC_CONST_FALSE = 0; 
#ifndef OMITBAD
void var()
{
    int64_t * data;
    int64_t * dataBadBuffer = (int64_t *)ALLOCA(50*sizeof(int64_t));
    int64_t * dataGoodBuffer = (int64_t *)ALLOCA(100*sizeof(int64_t));
    if(STATIC_CONST_TRUE)
    {
        data = dataBadBuffer;
    }
    {
        int64_t source[100] = {0}; 
        memcpy(data, source, 100*sizeof(int64_t));
        printLongLongLine(data[0]);
    }
}
#endif 
#ifndef OMITGOOD
static void goodG2B1()
{
    int64_t * data;
    int64_t * dataBadBuffer = (int64_t *)ALLOCA(50*sizeof(int64_t));
    int64_t * dataGoodBuffer = (int64_t *)ALLOCA(100*sizeof(int64_t));
    if(STATIC_CONST_FALSE)
    {
        printLine(""Benign, fixed string"");
    }
    else
    {
        data = dataGoodBuffer;
    }
    {
        int64_t source[100] = {0}; 
        memcpy(data, source, 100*sizeof(int64_t));
        printLongLongLine(data[0]);
    }
}
static void goodG2B2()
{
    int64_t * data;
    int64_t * dataBadBuffer = (int64_t *)ALLOCA(50*sizeof(int64_t));
    int64_t * dataGoodBuffer = (int64_t *)ALLOCA(100*sizeof(int64_t));
    if(STATIC_CONST_TRUE)
    {
        data = dataGoodBuffer;
    }
    {
        int64_t source[100] = {0}; 
        memcpy(data, source, 100*sizeof(int64_t));
        printLongLongLine(data[0]);
    }
}
void var()
{
    goodG2B1();
    goodG2B2();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_ncpy_17.c,CWE121,bad,"#include ""std_testcase.h""
#include <wchar.h>
#ifndef OMITBAD
void var()
{
    int i;
    wchar_t * data;
    wchar_t dataBadBuffer[50];
    wchar_t dataGoodBuffer[100];
    for(i = 0; i < 1; i++)
    {
        data = dataBadBuffer;
        data[0] = L'\0'; 
    }
    {
        wchar_t source[100];
        wmemset(source, L'C', 100-1); 
        source[100-1] = L'\0'; 
        wcsncpy(data, source, 100-1);
        data[100-1] = L'\0'; 
        printWLine(data);
    }
}
#endif 
#ifndef OMITGOOD
static void goodG2B()
{
    int h;
    wchar_t * data;
    wchar_t dataBadBuffer[50];
    wchar_t dataGoodBuffer[100];
    for(h = 0; h < 1; h++)
    {
        data = dataGoodBuffer;
        data[0] = L'\0'; 
    }
    {
        wchar_t source[100];
        wmemset(source, L'C', 100-1); 
        source[100-1] = L'\0'; 
        wcsncpy(data, source, 100-1);
        data[100-1] = L'\0'; 
        printWLine(data);
    }
}
void var()
{
    goodG2B();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_32.c,CWE121,good,"#include ""std_testcase.h""
#ifndef OMITBAD
void var()
{
    int64_t * data;
    int64_t * *dataPtr1 = &data;
    int64_t * *dataPtr2 = &data;
    int64_t * dataBadBuffer = (int64_t *)ALLOCA(50*sizeof(int64_t));
    int64_t * dataGoodBuffer = (int64_t *)ALLOCA(100*sizeof(int64_t));
    {
        int64_t * data = *dataPtr1;
        data = dataBadBuffer;
        *dataPtr1 = data;
    }
    {
        int64_t * data = *dataPtr2;
        {
            int64_t source[100] = {0}; 
            memcpy(data, source, 100*sizeof(int64_t));
            printLongLongLine(data[0]);
        }
    }
}
#endif 
#ifndef OMITGOOD
static void goodG2B()
{
    int64_t * data;
    int64_t * *dataPtr1 = &data;
    int64_t * *dataPtr2 = &data;
    int64_t * dataBadBuffer = (int64_t *)ALLOCA(50*sizeof(int64_t));
    int64_t * dataGoodBuffer = (int64_t *)ALLOCA(100*sizeof(int64_t));
    {
        int64_t * data = *dataPtr1;
        data = dataGoodBuffer;
        *dataPtr1 = data;
    }
    {
        int64_t * data = *dataPtr2;
        {
            int64_t source[100] = {0}; 
            memcpy(data, source, 100*sizeof(int64_t));
            printLongLongLine(data[0]);
        }
    }
}
void var()
{
    goodG2B();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_ncat_64b.c,CWE121,good,"#include ""std_testcase.h""
#include <wchar.h>
#ifndef OMITBAD
void var(void * dataVoidPtr)
{
    char * * dataPtr = (char * *)dataVoidPtr;
    char * data = (*dataPtr);
    {
        char dest[50] = """";
        strncat(dest, data, strlen(data));
        dest[50-1] = '\0'; 
        printLine(data);
    }
}
#endif 
#ifndef OMITGOOD
void var(void * dataVoidPtr)
{
    char * * dataPtr = (char * *)dataVoidPtr;
    char * data = (*dataPtr);
    {
        char dest[50] = """";
        strncat(dest, data, strlen(data));
        dest[50-1] = '\0'; 
        printLine(data);
    }
}
#endif"
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_declare_memcpy_53a.c,CWE121,good,"#include ""std_testcase.h""
#ifndef OMITBAD
void var(twoIntsStruct * data);
void var()
{
    twoIntsStruct * data;
    twoIntsStruct dataBadBuffer[50];
    twoIntsStruct dataGoodBuffer[100];
    data = dataBadBuffer;
    var(data);
}
#endif 
#ifndef OMITGOOD
void var(twoIntsStruct * data);
static void goodG2B()
{
    twoIntsStruct * data;
    twoIntsStruct dataBadBuffer[50];
    twoIntsStruct dataGoodBuffer[100];
    data = dataGoodBuffer;
    var(data);
}
void var()
{
    goodG2B();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_alloca_ncpy_45.c,CWE121,bad,"#include ""std_testcase.h""
#include <wchar.h>
static wchar_t * var;
static wchar_t * var;
#ifndef OMITBAD
static void badSink()
{
    wchar_t * data = var;
    {
        wchar_t dest[50] = L"""";
        wcsncpy(dest, data, wcslen(data));
        dest[50-1] = L'\0'; 
        printWLine(data);
    }
}
void var()
{
    wchar_t * data;
    wchar_t * dataBuffer = (wchar_t *)ALLOCA(100*sizeof(wchar_t));
    data = dataBuffer;
    wmemset(data, L'A', 100-1); 
    data[100-1] = L'\0'; 
    var = data;
    badSink();
}
#endif 
#ifndef OMITGOOD
static void goodG2BSink()
{
    wchar_t * data = var;
    {
        wchar_t dest[50] = L"""";
        wcsncpy(dest, data, wcslen(data));
        dest[50-1] = L'\0'; 
        printWLine(data);
    }
}
static void goodG2B()
{
    wchar_t * data;
    wchar_t * dataBuffer = (wchar_t *)ALLOCA(100*sizeof(wchar_t));
    data = dataBuffer;
    wmemset(data, L'A', 50-1); 
    data[50-1] = L'\0'; 
    var = data;
    goodG2BSink();
}
void var()
{
    goodG2B();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_44.c,CWE121,bad,"#include ""std_testcase.h""
#include <wchar.h>
#ifndef OMITBAD
static void badSink(char * data)
{
    {
        char source[100];
        memset(source, 'C', 100-1); 
        source[100-1] = '\0'; 
        strncpy(data, source, 100-1);
        data[100-1] = '\0'; 
        printLine(data);
    }
}
void var()
{
    char * data;
    void (*funcPtr) (char *) = badSink;
    char dataBadBuffer[50];
    char dataGoodBuffer[100];
    data = dataBadBuffer;
    data[0] = '\0'; 
    funcPtr(data);
}
#endif 
#ifndef OMITGOOD
static void goodG2BSink(char * data)
{
    {
        char source[100];
        memset(source, 'C', 100-1); 
        source[100-1] = '\0'; 
        strncpy(data, source, 100-1);
        data[100-1] = '\0'; 
        printLine(data);
    }
}
static void goodG2B()
{
    char * data;
    void (*funcPtr) (char *) = goodG2BSink;
    char dataBadBuffer[50];
    char dataGoodBuffer[100];
    data = dataGoodBuffer;
    data[0] = '\0'; 
    funcPtr(data);
}
void var()
{
    goodG2B();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_52b.c,CWE121,good,"#include ""std_testcase.h""
#include <wchar.h>
#ifndef OMITBAD
void var(char * data);
void var(char * data)
{
    var(data);
}
#endif 
#ifndef OMITGOOD
void var(char * data);
void var(char * data)
{
    var(data);
}
#endif"
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_declare_cat_66b.c,CWE121,good,"#include ""std_testcase.h""
#include <wchar.h>
#ifndef OMITBAD
void var(wchar_t * dataArray[])
{
    wchar_t * data = dataArray[2];
    {
        wchar_t source[100];
        wmemset(source, L'C', 100-1); 
        source[100-1] = L'\0'; 
        wcscat(data, source);
        printWLine(data);
    }
}
#endif 
#ifndef OMITGOOD
void var(wchar_t * dataArray[])
{
    wchar_t * data = dataArray[2];
    {
        wchar_t source[100];
        wmemset(source, L'C', 100-1); 
        source[100-1] = L'\0'; 
        wcscat(data, source);
        printWLine(data);
    }
}
#endif"
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_63a.c,CWE121,good,"#include ""std_testcase.h""
#include <wchar.h>
#ifdef _WIN32
#define SNPRINTF _snprintf
#else
#define SNPRINTF snprintf
#endif
#ifndef OMITBAD
void var(char * * dataPtr);
void var()
{
    char * data;
    char * dataBadBuffer = (char *)ALLOCA(50*sizeof(char));
    char * dataGoodBuffer = (char *)ALLOCA(100*sizeof(char));
    data = dataBadBuffer;
    data[0] = '\0'; 
    var(&data);
}
#endif 
#ifndef OMITGOOD
void var(char * * data);
static void goodG2B()
{
    char * data;
    char * dataBadBuffer = (char *)ALLOCA(50*sizeof(char));
    char * dataGoodBuffer = (char *)ALLOCA(100*sizeof(char));
    data = dataGoodBuffer;
    data[0] = '\0'; 
    var(&data);
}
void var()
{
    goodG2B();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_alloca_memmove_02.c,CWE121,good,"#include ""std_testcase.h""
#ifndef _WIN32
#include <wchar.h>
#endif
#define SRC_STRING L""AAAAAAAAAA""
#ifndef OMITBAD
void var()
{
    wchar_t * data;
    wchar_t * dataBadBuffer = (wchar_t *)ALLOCA((10)*sizeof(wchar_t));
    wchar_t * dataGoodBuffer = (wchar_t *)ALLOCA((10+1)*sizeof(wchar_t));
    if(1)
    {
        data = dataBadBuffer;
        data[0] = L'\0'; 
    }
    {
        wchar_t source[10+1] = SRC_STRING;
        memmove(data, source, (wcslen(source) + 1) * sizeof(wchar_t));
        printWLine(data);
    }
}
#endif 
#ifndef OMITGOOD
static void goodG2B1()
{
    wchar_t * data;
    wchar_t * dataBadBuffer = (wchar_t *)ALLOCA((10)*sizeof(wchar_t));
    wchar_t * dataGoodBuffer = (wchar_t *)ALLOCA((10+1)*sizeof(wchar_t));
    if(0)
    {
        printLine(""Benign, fixed string"");
    }
    else
    {
        data = dataGoodBuffer;
        data[0] = L'\0'; 
    }
    {
        wchar_t source[10+1] = SRC_STRING;
        memmove(data, source, (wcslen(source) + 1) * sizeof(wchar_t));
        printWLine(data);
    }
}
static void goodG2B2()
{
    wchar_t * data;
    wchar_t * dataBadBuffer = (wchar_t *)ALLOCA((10)*sizeof(wchar_t));
    wchar_t * dataGoodBuffer = (wchar_t *)ALLOCA((10+1)*sizeof(wchar_t));
    if(1)
    {
        data = dataGoodBuffer;
        data[0] = L'\0'; 
    }
    {
        wchar_t source[10+1] = SRC_STRING;
        memmove(data, source, (wcslen(source) + 1) * sizeof(wchar_t));
        printWLine(data);
    }
}
void var()
{
    goodG2B1();
    goodG2B2();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_memcpy_31.c,CWE121,good,"#include ""std_testcase.h""
#include <wchar.h>
#ifndef OMITBAD
void var()
{
    char * data;
    char dataBuffer[100];
    data = dataBuffer;
    memset(data, 'A', 100-1); 
    data[100-1] = '\0'; 
    {
        char * dataCopy = data;
        char * data = dataCopy;
        {
            char dest[50] = """";
            memcpy(dest, data, strlen(data)*sizeof(char));
            dest[50-1] = '\0'; 
            printLine(data);
        }
    }
}
#endif 
#ifndef OMITGOOD
static void goodG2B()
{
    char * data;
    char dataBuffer[100];
    data = dataBuffer;
    memset(data, 'A', 50-1); 
    data[50-1] = '\0'; 
    {
        char * dataCopy = data;
        char * data = dataCopy;
        {
            char dest[50] = """";
            memcpy(dest, data, strlen(data)*sizeof(char));
            dest[50-1] = '\0'; 
            printLine(data);
        }
    }
}
void var()
{
    goodG2B();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_alloca_ncpy_66b.c,CWE121,good,"#include ""std_testcase.h""
#include <wchar.h>
#ifndef OMITBAD
void var(wchar_t * dataArray[])
{
    wchar_t * data = dataArray[2];
    {
        wchar_t dest[50] = L"""";
        wcsncpy(dest, data, wcslen(data));
        dest[50-1] = L'\0'; 
        printWLine(data);
    }
}
#endif 
#ifndef OMITGOOD
void var(wchar_t * dataArray[])
{
    wchar_t * data = dataArray[2];
    {
        wchar_t dest[50] = L"""";
        wcsncpy(dest, data, wcslen(data));
        dest[50-1] = L'\0'; 
        printWLine(data);
    }
}
#endif"
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_declare_memmove_61a.c,CWE121,good,"#include ""std_testcase.h""
#include <wchar.h>
#ifndef OMITBAD
wchar_t * var(wchar_t * data);
void var()
{
    wchar_t * data;
    wchar_t dataBuffer[100];
    data = dataBuffer;
    data = var(data);
    {
        wchar_t dest[50] = L"""";
        memmove(dest, data, wcslen(data)*sizeof(wchar_t));
        dest[50-1] = L'\0'; 
        printWLine(data);
    }
}
#endif 
#ifndef OMITGOOD
wchar_t * var(wchar_t * data);
static void goodG2B()
{
    wchar_t * data;
    wchar_t dataBuffer[100];
    data = dataBuffer;
    data = var(data);
    {
        wchar_t dest[50] = L"""";
        memmove(dest, data, wcslen(data)*sizeof(wchar_t));
        dest[50-1] = L'\0'; 
        printWLine(data);
    }
}
void var()
{
    goodG2B();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
